 time,noel,npt,ntens,stress,strain,elstrain,plstrain,dlstrain,pwic,cumwork,heatinc,cumheat,Trise,cumT
0.475000,       1,       4,       4, -0.12462E-14, -0.53050E-14, -0.62310E-20,  0.00000E+00,  0.00000E+00, -0.00000E+00,  0.12256E-34,  0.19848E+05,  0.15872E+06,  0.53795E-02,  0.43021E-01
0.475000,       1,       4,       5,  0.54100E-14,  0.99937E-13,  0.27050E-19,  0.99937E-13,  0.99937E-13,  0.54066E-27,  0.87423E-26,  0.19848E+05,  0.15872E+06,  0.53795E-02,  0.43021E-01
0.475000,       1,       4,       6,  0.22761E-13,  0.18467E-12,  0.11380E-18,  0.18467E-12,  0.15788E-12,  0.35935E-26,  0.28619E-25,  0.19848E+05,  0.15872E+06,  0.53795E-02,  0.43021E-01
0.475000,       1,       5,       1,  0.37569E-09, -0.57054E-03,  0.18785E-14,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.23880-317,  0.19848E+05,  0.15872E+06,  0.53795E-02,  0.43021E-01
0.475000,       1,       5,       2,  0.37571E-09, -0.57054E-03,  0.18786E-14,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.19848E+05,  0.15872E+06,  0.53795E-02,  0.43021E-01
0.475000,       1,       5,       3,  0.22012E+03,  0.19018E-02,  0.11006E-02,  0.80120E-03,  0.10018E-03,  0.22053E-01,  0.17636E+00,  0.19848E+05,  0.15872E+06,  0.53795E-02,  0.43021E-01
0.475000,       1,       5,       4, -0.65479E-14, -0.48313E-13, -0.32740E-19,  0.00000E+00,  0.00000E+00, -0.00000E+00,  0.12256E-34,  0.19848E+05,  0.15872E+06,  0.53795E-02,  0.43021E-01
0.475000,       1,       5,       5,  0.46460E-13,  0.82855E-12,  0.23230E-18,  0.82855E-12,  0.82855E-12,  0.38495E-25,  0.46696E-25,  0.19848E+05,  0.15872E+06,  0.53795E-02,  0.43021E-01
0.475000,       1,       5,       6,  0.31403E-13,  0.79589E-12,  0.15701E-18,  0.79589E-12,  0.76911E-12,  0.24152E-25,  0.49178E-25,  0.19848E+05,  0.15872E+06,  0.53795E-02,  0.43021E-01
0.475000,       1,       6,       1,  0.37543E-09, -0.57054E-03,  0.18772E-14,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.23880-317,  0.19848E+05,  0.15872E+06,  0.53795E-02,  0.43021E-01
0.475000,       1,       6,       2,  0.37545E-09, -0.57054E-03,  0.18772E-14,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.19848E+05,  0.15872E+06,  0.53795E-02,  0.43021E-01
0.475000,       1,       6,       3,  0.22012E+03,  0.19018E-02,  0.11006E-02,  0.80120E-03,  0.10018E-03,  0.22053E-01,  0.17636E+00,  0.19848E+05,  0.15872E+06,  0.53795E-02,  0.43021E-01
0.475000,       1,       6,       4, -0.23985E-14, -0.81680E-14, -0.11992E-19,  0.00000E+00,  0.00000E+00, -0.00000E+00,  0.12256E-34,  0.19848E+05,  0.15872E+06,  0.53795E-02,  0.43021E-01
0.475000,       1,       6,       5,  0.32600E-13,  0.76624E-12,  0.16300E-18,  0.76624E-12,  0.76624E-12,  0.24980E-25,  0.33181E-25,  0.19848E+05,  0.15872E+06,  0.53795E-02,  0.43021E-01
0.475000,       1,       6,       6,  0.78744E-14,  0.69060E-13,  0.39372E-19,  0.69060E-13,  0.42274E-13,  0.33288E-27,  0.25359E-25,  0.19848E+05,  0.15872E+06,  0.53795E-02,  0.43021E-01
0.475000,       1,       7,       1,  0.37540E-09, -0.57054E-03,  0.18770E-14,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.23880-317,  0.19848E+05,  0.15872E+06,  0.53795E-02,  0.43021E-01
0.475000,       1,       7,       2,  0.37541E-09, -0.57054E-03,  0.18770E-14,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.19848E+05,  0.15872E+06,  0.53795E-02,  0.43021E-01
0.475000,       1,       7,       3,  0.22012E+03,  0.19018E-02,  0.11006E-02,  0.80120E-03,  0.10018E-03,  0.22053E-01,  0.17636E+00,  0.19848E+05,  0.15872E+06,  0.53795E-02,  0.43021E-01
0.475000,       1,       7,       4, -0.63255E-14, -0.52692E-13, -0.31628E-19,  0.00000E+00,  0.00000E+00, -0.00000E+00,  0.12256E-34,  0.19848E+05,  0.15872E+06,  0.53795E-02,  0.43021E-01
0.475000,       1,       7,       5, -0.45083E-15,  0.69545E-13, -0.22542E-20,  0.69545E-13,  0.69545E-13, -0.31353E-28,  0.81703E-26,  0.19848E+05,  0.15872E+06,  0.53795E-02,  0.43021E-01
0.475000,       1,       7,       6,  0.32954E-13,  0.77525E-12,  0.16477E-18,  0.77525E-12,  0.74847E-12,  0.24665E-25,  0.49691E-25,  0.19848E+05,  0.15872E+06,  0.53795E-02,  0.43021E-01
0.475000,       1,       8,       1,  0.37538E-09, -0.57054E-03,  0.18769E-14,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.23880-317,  0.19848E+05,  0.15872E+06,  0.53795E-02,  0.43021E-01
0.475000,       1,       8,       2,  0.37539E-09, -0.57054E-03,  0.18769E-14,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.19848E+05,  0.15872E+06,  0.53795E-02,  0.43021E-01
0.475000,       1,       8,       3,  0.22012E+03,  0.19018E-02,  0.11006E-02,  0.80120E-03,  0.10018E-03,  0.22053E-01,  0.17636E+00,  0.19848E+05,  0.15872E+06,  0.53795E-02,  0.43021E-01
0.475000,       1,       8,       4, -0.21761E-14, -0.12546E-13, -0.10880E-19,  0.00000E+00,  0.00000E+00, -0.00000E+00,  0.12256E-34,  0.19848E+05,  0.15872E+06,  0.53795E-02,  0.43021E-01
0.475000,       1,       8,       5,  0.13783E-14,  0.35816E-13,  0.68914E-20,  0.35816E-13,  0.35816E-13,  0.49364E-28,  0.82511E-26,  0.19848E+05,  0.15872E+06,  0.53795E-02,  0.43021E-01
0.475000,       1,       8,       6,  0.61479E-14,  0.51268E-13,  0.30740E-19,  0.51268E-13,  0.24482E-13,  0.15051E-27,  0.25176E-25,  0.19848E+05,  0.15872E+06,  0.53795E-02,  0.43021E-01
0.475000,       2,       1,       1,  0.37510E-09, -0.57054E-03,  0.18755E-14,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.23880-317,  0.19848E+05,  0.15872E+06,  0.53795E-02,  0.43021E-01
0.475000,       2,       1,       2,  0.37508E-09, -0.57054E-03,  0.18754E-14,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.19848E+05,  0.15872E+06,  0.53795E-02,  0.43021E-01
0.475000,       2,       1,       3,  0.22012E+03,  0.19018E-02,  0.11006E-02,  0.80120E-03,  0.10018E-03,  0.22053E-01,  0.17636E+00,  0.19848E+05,  0.15872E+06,  0.53795E-02,  0.43021E-01
0.475000,       2,       1,       4,  0.14585E-14, -0.43370E-13,  0.72927E-20,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.12256E-34,  0.19848E+05,  0.15872E+06,  0.53795E-02,  0.43021E-01
0.475000,       2,       1,       5,  0.37205E-13,  0.75057E-12,  0.18603E-18,  0.75057E-12,  0.75057E-12,  0.27925E-25,  0.36127E-25,  0.19848E+05,  0.15872E+06,  0.53795E-02,  0.43021E-01
0.475000,       2,       1,       6,  0.28971E-13,  0.65798E-12,  0.14485E-18,  0.65798E-12,  0.63120E-12,  0.18286E-25,  0.43312E-25,  0.19848E+05,  0.15872E+06,  0.53795E-02,  0.43021E-01
0.475000,       2,       2,       1,  0.37534E-09, -0.57054E-03,  0.18767E-14,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.23880-317,  0.19848E+05,  0.15872E+06,  0.53795E-02,  0.43021E-01
0.475000,       2,       2,       2,  0.37532E-09, -0.57054E-03,  0.18766E-14,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.19848E+05,  0.15872E+06,  0.53795E-02,  0.43021E-01
0.475000,       2,       2,       3,  0.22012E+03,  0.19018E-02,  0.11006E-02,  0.80120E-03,  0.10018E-03,  0.22053E-01,  0.17636E+00,  0.19848E+05,  0.15872E+06,  0.53795E-02,  0.43021E-01
0.475000,       2,       2,       4, -0.15568E-14, -0.60799E-13, -0.77841E-20,  0.00000E+00,  0.00000E+00, -0.00000E+00,  0.12256E-34,  0.19848E+05,  0.15872E+06,  0.53795E-02,  0.43021E-01
0.475000,       2,       2,       5,  0.30751E-13,  0.74535E-12,  0.15376E-18,  0.74534E-12,  0.74534E-12,  0.22920E-25,  0.31122E-25,  0.19848E+05,  0.15872E+06,  0.53795E-02,  0.43021E-01
0.475000,       2,       2,       6,  0.10380E-13,  0.52797E-13,  0.51899E-19,  0.52797E-13,  0.26011E-13,  0.26999E-27,  0.25296E-25,  0.19848E+05,  0.15872E+06,  0.53795E-02,  0.43021E-01
0.475000,       2,       3,       1,  0.37537E-09, -0.57054E-03,  0.18768E-14,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.23880-317,  0.19848E+05,  0.15872E+06,  0.53795E-02,  0.43021E-01
0.475000,       2,       3,       2,  0.37536E-09, -0.57054E-03,  0.18768E-14,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.19848E+05,  0.15872E+06,  0.53795E-02,  0.43021E-01
0.475000,       2,       3,       3,  0.22012E+03,  0.19018E-02,  0.11006E-02,  0.80120E-03,  0.10018E-03,  0.22053E-01,  0.17636E+00,  0.19848E+05,  0.15872E+06,  0.53795E-02,  0.43021E-01
0.475000,       2,       3,       4,  0.44073E-14,  0.62068E-14,  0.22037E-19,  0.62068E-14,  0.62068E-14,  0.27355E-28,  0.27355E-28,  0.19848E+05,  0.15872E+06,  0.53795E-02,  0.43021E-01
0.475000,       2,       3,       5,  0.29395E-14, -0.45506E-13,  0.14698E-19,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.82017E-26,  0.19848E+05,  0.15872E+06,  0.53795E-02,  0.43021E-01
0.475000,       2,       3,       6,  0.40982E-13,  0.73990E-12,  0.20491E-18,  0.73990E-12,  0.71311E-12,  0.29224E-25,  0.54250E-25,  0.19848E+05,  0.15872E+06,  0.53795E-02,  0.43021E-01
0.475000,       2,       4,       1,  0.37539E-09, -0.57054E-03,  0.18770E-14,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.23880-317,  0.19848E+05,  0.15872E+06,  0.53795E-02,  0.43021E-01
0.475000,       2,       4,       2,  0.37538E-09, -0.57054E-03,  0.18769E-14,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.19848E+05,  0.15872E+06,  0.53795E-02,  0.43021E-01
0.475000,       2,       4,       3,  0.22012E+03,  0.19018E-02,  0.11006E-02,  0.80120E-03,  0.10018E-03,  0.22053E-01,  0.17636E+00,  0.19848E+05,  0.15872E+06,  0.53795E-02,  0.43021E-01
0.475000,       2,       4,       4,  0.61055E-15, -0.11222E-13,  0.30528E-20,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.12256E-34,  0.19848E+05,  0.15872E+06,  0.53795E-02,  0.43021E-01
0.475000,       2,       4,       5,  0.45238E-15,  0.49879E-14,  0.22619E-20,  0.49879E-14,  0.49879E-14,  0.22564E-29,  0.82039E-26,  0.19848E+05,  0.15872E+06,  0.53795E-02,  0.43021E-01
0.475000,       2,       4,       6,  0.62102E-14,  0.52871E-13,  0.31051E-19,  0.52871E-13,  0.26084E-13,  0.16199E-27,  0.25188E-25,  0.19848E+05,  0.15872E+06,  0.53795E-02,  0.43021E-01
0.475000,       2,       5,       1,  0.37514E-09, -0.57054E-03,  0.18757E-14,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.23880-317,  0.19848E+05,  0.15872E+06,  0.53795E-02,  0.43021E-01
0.475000,       2,       5,       2,  0.37514E-09, -0.57054E-03,  0.18757E-14,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.19848E+05,  0.15872E+06,  0.53795E-02,  0.43021E-01
0.475000,       2,       5,       3,  0.22012E+03,  0.19018E-02,  0.11006E-02,  0.80120E-03,  0.10018E-03,  0.22053E-01,  0.17636E+00,  0.19848E+05,  0.15872E+06,  0.53795E-02,  0.43021E-01
0.475000,       2,       5,       4, -0.40327E-15, -0.24035E-13, -0.20164E-20,  0.00000E+00,  0.00000E+00, -0.00000E+00,  0.12256E-34,  0.19848E+05,  0.15872E+06,  0.53795E-02,  0.43021E-01
0.475000,       2,       5,       5,  0.12784E-12,  0.27817E-11,  0.63918E-18,  0.27817E-11,  0.27817E-11,  0.35560E-24,  0.36380E-24,  0.19848E+05,  0.15872E+06,  0.53795E-02,  0.43021E-01
0.475000,       2,       5,       6,  0.12931E-12,  0.27584E-11,  0.64654E-18,  0.27584E-11,  0.27316E-11,  0.35321E-24,  0.37824E-24,  0.19848E+05,  0.15872E+06,  0.53795E-02,  0.43021E-01
0.475000,       2,       6,       1,  0.37534E-09, -0.57054E-03,  0.18767E-14,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.23880-317,  0.19848E+05,  0.15872E+06,  0.53795E-02,  0.43021E-01
0.475000,       2,       6,       2,  0.37534E-09, -0.57054E-03,  0.18767E-14,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.19848E+05,  0.15872E+06,  0.53795E-02,  0.43021E-01
0.475000,       2,       6,       3,  0.22012E+03,  0.19018E-02,  0.11006E-02,  0.80120E-03,  0.10018E-03,  0.22053E-01,  0.17636E+00,  0.19848E+05,  0.15872E+06,  0.53795E-02,  0.43021E-01
0.475000,       2,       6,       4, -0.20865E-14, -0.13606E-13, -0.10433E-19,  0.00000E+00,  0.00000E+00, -0.00000E+00,  0.12256E-34,  0.19848E+05,  0.15872E+06,  0.53795E-02,  0.43021E-01
0.475000,       2,       6,       5,  0.11409E-12,  0.27764E-11,  0.57044E-18,  0.27764E-11,  0.27764E-11,  0.31676E-24,  0.32496E-24,  0.19848E+05,  0.15872E+06,  0.53795E-02,  0.43021E-01
0.475000,       2,       6,       6,  0.28030E-13,  0.18619E-12,  0.14015E-18,  0.18619E-12,  0.15941E-12,  0.44683E-26,  0.29494E-25,  0.19848E+05,  0.15872E+06,  0.53795E-02,  0.43021E-01
0.475000,       2,       7,       1,  0.37538E-09, -0.57054E-03,  0.18769E-14,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.23880-317,  0.19848E+05,  0.15872E+06,  0.53795E-02,  0.43021E-01
0.475000,       2,       7,       2,  0.37538E-09, -0.57054E-03,  0.18769E-14,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.19848E+05,  0.15872E+06,  0.53795E-02,  0.43021E-01
0.475000,       2,       7,       3,  0.22012E+03,  0.19018E-02,  0.11006E-02,  0.80120E-03,  0.10018E-03,  0.22053E-01,  0.17636E+00,  0.19848E+05,  0.15872E+06,  0.53795E-02,  0.43021E-01
0.475000,       2,       7,       4,  0.12323E-14, -0.15379E-13,  0.61615E-20,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.12256E-34,  0.19848E+05,  0.15872E+06,  0.53795E-02,  0.43021E-01
0.475000,       2,       7,       5,  0.74931E-14,  0.18615E-13,  0.37465E-19,  0.18615E-13,  0.18615E-13,  0.13948E-27,  0.83412E-26,  0.19848E+05,  0.15872E+06,  0.53795E-02,  0.43021E-01
0.475000,       2,       7,       6,  0.12907E-12,  0.28403E-11,  0.64536E-18,  0.28403E-11,  0.28135E-11,  0.36314E-24,  0.38817E-24,  0.19848E+05,  0.15872E+06,  0.53795E-02,  0.43021E-01
0.475000,       2,       8,       1,  0.37542E-09, -0.57054E-03,  0.18771E-14,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.23880-317,  0.19848E+05,  0.15872E+06,  0.53795E-02,  0.43021E-01
0.475000,       2,       8,       2,  0.37542E-09, -0.57054E-03,  0.18771E-14,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.19848E+05,  0.15872E+06,  0.53795E-02,  0.43021E-01
0.475000,       2,       8,       3,  0.22012E+03,  0.19018E-02,  0.11006E-02,  0.80120E-03,  0.10018E-03,  0.22053E-01,  0.17636E+00,  0.19848E+05,  0.15872E+06,  0.53795E-02,  0.43021E-01
0.475000,       2,       8,       4, -0.19037E-15, -0.49501E-14, -0.95185E-21,  0.00000E+00,  0.00000E+00, -0.00000E+00,  0.12256E-34,  0.19848E+05,  0.15872E+06,  0.53795E-02,  0.43021E-01
0.475000,       2,       8,       5,  0.50059E-14,  0.69109E-13,  0.25029E-19,  0.69109E-13,  0.69109E-13,  0.34595E-27,  0.85476E-26,  0.19848E+05,  0.15872E+06,  0.53795E-02,  0.43021E-01
0.475000,       2,       8,       6,  0.22821E-13,  0.18627E-12,  0.11411E-18,  0.18627E-12,  0.15948E-12,  0.36396E-26,  0.28665E-25,  0.19848E+05,  0.15872E+06,  0.53795E-02,  0.43021E-01
0.500000,       1,       1,       1,  0.37590E-09, -0.60060E-03,  0.18795E-14,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.23880-317,  0.19850E+05,  0.17857E+06,  0.53800E-02,  0.48401E-01
0.500000,       1,       1,       2,  0.37590E-09, -0.60060E-03,  0.18795E-14,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.19850E+05,  0.17857E+06,  0.53800E-02,  0.48401E-01
0.500000,       1,       1,       3,  0.22012E+03,  0.20020E-02,  0.11006E-02,  0.90139E-03,  0.10019E-03,  0.22055E-01,  0.19842E+00,  0.19850E+05,  0.17857E+06,  0.53800E-02,  0.48401E-01
0.500000,       1,       1,       4, -0.51624E-14, -0.25838E-13, -0.25812E-19,  0.00000E+00,  0.00000E+00, -0.00000E+00,  0.12256E-34,  0.19850E+05,  0.17857E+06,  0.53800E-02,  0.48401E-01
0.500000,       1,       1,       5,  0.20305E-12,  0.50623E-11,  0.10152E-17,  0.50623E-11,  0.49932E-11,  0.10139E-23,  0.10224E-23,  0.19850E+05,  0.17857E+06,  0.53800E-02,  0.48401E-01
0.500000,       1,       1,       6,  0.20761E-12,  0.50989E-11,  0.10380E-17,  0.50989E-11,  0.49126E-11,  0.10199E-23,  0.10486E-23,  0.19850E+05,  0.17857E+06,  0.53800E-02,  0.48401E-01
0.500000,       1,       2,       1,  0.37546E-09, -0.60060E-03,  0.18773E-14,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.23880-317,  0.19850E+05,  0.17857E+06,  0.53800E-02,  0.48401E-01
0.500000,       1,       2,       2,  0.37547E-09, -0.60060E-03,  0.18773E-14,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.19850E+05,  0.17857E+06,  0.53800E-02,  0.48401E-01
0.500000,       1,       2,       3,  0.22012E+03,  0.20020E-02,  0.11006E-02,  0.90139E-03,  0.10019E-03,  0.22055E-01,  0.19842E+00,  0.19850E+05,  0.17857E+06,  0.53800E-02,  0.48401E-01
0.500000,       1,       2,       4, -0.25988E-14,  0.17207E-15, -0.12994E-19,  0.17208E-15,  0.17208E-15, -0.44720E-30, -0.44719E-30,  0.19850E+05,  0.17857E+06,  0.53800E-02,  0.48401E-01
0.500000,       1,       2,       5,  0.19749E-12,  0.49990E-11,  0.98743E-18,  0.49990E-11,  0.49299E-11,  0.97359E-24,  0.98214E-24,  0.19850E+05,  0.17857E+06,  0.53800E-02,  0.48401E-01
0.500000,       1,       2,       6,  0.30582E-13,  0.36093E-12,  0.15291E-18,  0.36093E-12,  0.17466E-12,  0.53414E-26,  0.34007E-25,  0.19850E+05,  0.17857E+06,  0.53800E-02,  0.48401E-01
0.500000,       1,       3,       1,  0.37543E-09, -0.60060E-03,  0.18772E-14,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.23880-317,  0.19850E+05,  0.17857E+06,  0.53800E-02,  0.48401E-01
0.500000,       1,       3,       2,  0.37543E-09, -0.60060E-03,  0.18771E-14,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.19850E+05,  0.17857E+06,  0.53800E-02,  0.48401E-01
0.500000,       1,       3,       3,  0.22012E+03,  0.20020E-02,  0.11006E-02,  0.90139E-03,  0.10019E-03,  0.22055E-01,  0.19842E+00,  0.19850E+05,  0.17857E+06,  0.53800E-02,  0.48401E-01
0.500000,       1,       3,       4, -0.38147E-14, -0.31443E-13, -0.19074E-19,  0.00000E+00,  0.00000E+00, -0.00000E+00,  0.12256E-34,  0.19850E+05,  0.17857E+06,  0.53800E-02,  0.48401E-01
0.500000,       1,       3,       5,  0.96917E-14,  0.29255E-12,  0.48459E-19,  0.29255E-12,  0.22344E-12,  0.21655E-26,  0.10713E-25,  0.19850E+05,  0.17857E+06,  0.53800E-02,  0.48401E-01
0.500000,       1,       3,       6,  0.21588E-12,  0.50769E-11,  0.10794E-17,  0.50769E-11,  0.48906E-11,  0.10558E-23,  0.10845E-23,  0.19850E+05,  0.17857E+06,  0.53800E-02,  0.48401E-01
0.500000,       1,       4,       1,  0.37540E-09, -0.60060E-03,  0.18770E-14,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.23880-317,  0.19850E+05,  0.17857E+06,  0.53800E-02,  0.48401E-01
0.500000,       1,       4,       2,  0.37540E-09, -0.60060E-03,  0.18770E-14,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.19850E+05,  0.17857E+06,  0.53800E-02,  0.48401E-01
0.500000,       1,       4,       3,  0.22012E+03,  0.20020E-02,  0.11006E-02,  0.90139E-03,  0.10019E-03,  0.22055E-01,  0.19842E+00,  0.19850E+05,  0.17857E+06,  0.53800E-02,  0.48401E-01
0.500000,       1,       4,       4, -0.12511E-14, -0.54327E-14, -0.62555E-20,  0.00000E+00,  0.00000E+00, -0.00000E+00,  0.12256E-34,  0.19850E+05,  0.17857E+06,  0.53800E-02,  0.48401E-01
0.500000,       1,       4,       5,  0.11514E-13,  0.25865E-12,  0.57571E-19,  0.25865E-12,  0.18954E-12,  0.21824E-26,  0.10730E-25,  0.19850E+05,  0.17857E+06,  0.53800E-02,  0.48401E-01
0.500000,       1,       4,       6,  0.28845E-13,  0.34286E-12,  0.14423E-18,  0.34286E-12,  0.15659E-12,  0.45170E-26,  0.33182E-25,  0.19850E+05,  0.17857E+06,  0.53800E-02,  0.48401E-01
0.500000,       1,       5,       1,  0.37592E-09, -0.60060E-03,  0.18796E-14,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.23880-317,  0.19850E+05,  0.17857E+06,  0.53800E-02,  0.48401E-01
0.500000,       1,       5,       2,  0.37594E-09, -0.60060E-03,  0.18797E-14,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.19850E+05,  0.17857E+06,  0.53800E-02,  0.48401E-01
0.500000,       1,       5,       3,  0.22012E+03,  0.20020E-02,  0.11006E-02,  0.90139E-03,  0.10019E-03,  0.22055E-01,  0.19842E+00,  0.19850E+05,  0.17857E+06,  0.53800E-02,  0.48401E-01
0.500000,       1,       5,       4, -0.66167E-14, -0.50102E-13, -0.33083E-19,  0.00000E+00,  0.00000E+00, -0.00000E+00,  0.12256E-34,  0.19850E+05,  0.17857E+06,  0.53800E-02,  0.48401E-01
0.500000,       1,       5,       5,  0.69200E-13,  0.14198E-11,  0.34600E-18,  0.14198E-11,  0.13507E-11,  0.93466E-25,  0.10201E-24,  0.19850E+05,  0.17857E+06,  0.53800E-02,  0.48401E-01
0.500000,       1,       5,       6,  0.54154E-13,  0.13874E-11,  0.27077E-18,  0.13874E-11,  0.12011E-11,  0.65047E-25,  0.93712E-25,  0.19850E+05,  0.17857E+06,  0.53800E-02,  0.48401E-01
0.500000,       1,       6,       1,  0.37547E-09, -0.60060E-03,  0.18773E-14,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.23880-317,  0.19850E+05,  0.17857E+06,  0.53800E-02,  0.48401E-01
0.500000,       1,       6,       2,  0.37549E-09, -0.60060E-03,  0.18774E-14,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.19850E+05,  0.17857E+06,  0.53800E-02,  0.48401E-01
0.500000,       1,       6,       3,  0.22012E+03,  0.20020E-02,  0.11006E-02,  0.90139E-03,  0.10019E-03,  0.22055E-01,  0.19842E+00,  0.19850E+05,  0.17857E+06,  0.53800E-02,  0.48401E-01
0.500000,       1,       6,       4, -0.24450E-14, -0.93786E-14, -0.12225E-19,  0.00000E+00,  0.00000E+00, -0.00000E+00,  0.12256E-34,  0.19850E+05,  0.17857E+06,  0.53800E-02,  0.48401E-01
0.500000,       1,       6,       5,  0.55301E-13,  0.13565E-11,  0.27650E-18,  0.13565E-11,  0.12873E-11,  0.71191E-25,  0.79738E-25,  0.19850E+05,  0.17857E+06,  0.53800E-02,  0.48401E-01
0.500000,       1,       6,       6,  0.95180E-14,  0.11179E-12,  0.47590E-19,  0.11179E-12,  0.00000E+00,  0.00000E+00,  0.28665E-25,  0.19850E+05,  0.17857E+06,  0.53800E-02,  0.48401E-01
0.500000,       1,       7,       1,  0.37543E-09, -0.60060E-03,  0.18772E-14,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.23880-317,  0.19850E+05,  0.17857E+06,  0.53800E-02,  0.48401E-01
0.500000,       1,       7,       2,  0.37544E-09, -0.60060E-03,  0.18772E-14,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.19850E+05,  0.17857E+06,  0.53800E-02,  0.48401E-01
0.500000,       1,       7,       3,  0.22012E+03,  0.20020E-02,  0.11006E-02,  0.90139E-03,  0.10019E-03,  0.22055E-01,  0.19842E+00,  0.19850E+05,  0.17857E+06,  0.53800E-02,  0.48401E-01
0.500000,       1,       7,       4, -0.63661E-14, -0.53748E-13, -0.31831E-19,  0.00000E+00,  0.00000E+00, -0.00000E+00,  0.12256E-34,  0.19850E+05,  0.17857E+06,  0.53800E-02,  0.48401E-01
0.500000,       1,       7,       5,  0.11931E-14,  0.11229E-12,  0.59657E-20,  0.11229E-12,  0.43179E-13,  0.51518E-28,  0.85992E-26,  0.19850E+05,  0.17857E+06,  0.53800E-02,  0.48401E-01
0.500000,       1,       7,       6,  0.55653E-13,  0.13654E-11,  0.27827E-18,  0.13654E-11,  0.11792E-11,  0.65625E-25,  0.94290E-25,  0.19850E+05,  0.17857E+06,  0.53800E-02,  0.48401E-01
0.500000,       1,       8,       1,  0.37540E-09, -0.60060E-03,  0.18770E-14,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.23880-317,  0.19850E+05,  0.17857E+06,  0.53800E-02,  0.48401E-01
0.500000,       1,       8,       2,  0.37541E-09, -0.60060E-03,  0.18771E-14,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.19850E+05,  0.17857E+06,  0.53800E-02,  0.48401E-01
0.500000,       1,       8,       3,  0.22012E+03,  0.20020E-02,  0.11006E-02,  0.90139E-03,  0.10019E-03,  0.22055E-01,  0.19842E+00,  0.19850E+05,  0.17857E+06,  0.53800E-02,  0.48401E-01
0.500000,       1,       8,       4, -0.21945E-14, -0.13025E-13, -0.10972E-19,  0.00000E+00,  0.00000E+00, -0.00000E+00,  0.12256E-34,  0.19850E+05,  0.17857E+06,  0.53800E-02,  0.48401E-01
0.500000,       1,       8,       5,  0.30157E-14,  0.78388E-13,  0.15078E-19,  0.78388E-13,  0.92789E-14,  0.27982E-28,  0.85756E-26,  0.19850E+05,  0.17857E+06,  0.53800E-02,  0.48401E-01
0.500000,       1,       8,       6,  0.77810E-14,  0.93729E-13,  0.38905E-19,  0.93728E-13,  0.00000E+00,  0.00000E+00,  0.28665E-25,  0.19850E+05,  0.17857E+06,  0.53800E-02,  0.48401E-01
