  time,noel,npt,ntens,stress,strain,elstrain,plstrain,dPlastic,pwi,cumwork,heatinc,cumH,Trise,cumT
     0.12500,       2,       3,       1,  2.17248441E-12, -1.50037500E-04,  1.08624221E-17,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.15000,       2,       3,       1,  2.21511698E-12, -1.80054000E-04,  1.10755849E-17,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.17500,       2,       3,       1,  2.18669527E-12, -2.10073500E-04,  1.09334763E-17,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.20000,       2,       3,       1,  2.19557705E-12, -2.40096000E-04,  1.09778853E-17,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.22500,       2,       3,       1,  2.18847163E-12, -2.70121500E-04,  1.09423581E-17,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.25000,       2,       3,       1,  2.18314256E-12, -3.00150000E-04,  1.09157128E-17,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.27500,       2,       3,       1,  3.75224275E-10, -3.30181500E-04,  1.87612137E-15,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.30000,       2,       3,       1,  3.75203535E-10, -3.60214060E-04,  1.87601767E-15,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.32500,       2,       3,       1,  3.75297612E-10, -3.90251560E-04,  1.87648806E-15,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.35000,       2,       3,       1,  3.75263056E-10, -4.20292060E-04,  1.87631528E-15,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.37500,       2,       3,       1,  3.75299733E-10, -4.50335560E-04,  1.87649866E-15,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.40000,       2,       3,       1,  3.75336661E-10, -4.80382060E-04,  1.87668330E-15,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.42500,       2,       3,       1,  3.75359286E-10, -5.10431560E-04,  1.87679643E-15,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.45000,       2,       3,       1,  3.75367524E-10, -5.40484059E-04,  1.87683762E-15,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.47500,       2,       3,       1,  3.75375792E-10, -5.70539559E-04,  1.87687896E-15,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.50000,       2,       3,       1,  3.75412717E-10, -6.00598059E-04,  1.87706359E-15,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.52500,       2,       3,       1,  3.75463999E-10, -6.30659559E-04,  1.87731999E-15,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.55000,       2,       3,       1,  3.75457943E-10, -6.60724059E-04,  1.87728972E-15,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.57500,       2,       3,       1,  3.75494886E-10, -6.90791559E-04,  1.87747443E-15,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.60000,       2,       3,       1,  3.75503237E-10, -7.20862059E-04,  1.87751618E-15,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.62500,       2,       3,       1,  3.75511605E-10, -7.50935559E-04,  1.87755802E-15,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.65000,       2,       3,       1,  3.75562829E-10, -7.81012059E-04,  1.87781415E-15,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.67500,       2,       3,       1,  3.75571209E-10, -8.11091558E-04,  1.87785605E-15,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.70000,       2,       3,       1,  3.75608052E-10, -8.41174058E-04,  1.87804026E-15,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.72500,       2,       3,       1,  3.75602149E-10, -8.71259558E-04,  1.87801075E-15,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.75000,       2,       3,       1,  3.75667755E-10, -9.01348058E-04,  1.87833878E-15,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.77500,       2,       3,       1,  3.75690355E-10, -9.31439558E-04,  1.87845178E-15,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.80000,       2,       3,       1,  3.75713085E-10, -9.61534058E-04,  1.87856542E-15,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.82500,       2,       3,       1,  3.75764321E-10, -9.91631558E-04,  1.87882161E-15,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.85000,       2,       3,       1,  3.75729706E-10, -1.02173206E-03,  1.87864853E-15,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.87500,       2,       3,       1,  3.75766669E-10, -1.05183556E-03,  1.87883334E-15,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.90000,       2,       3,       1,  3.75732226E-10, -1.08194206E-03,  1.87866113E-15,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.92500,       2,       3,       1,  3.75783617E-10, -1.11205156E-03,  1.87891809E-15,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.95000,       2,       3,       1,  3.75820465E-10, -1.14216406E-03,  1.87910233E-15,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.97500,       2,       3,       1,  3.75871691E-10, -1.17227956E-03,  1.87935846E-15,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     1.00000,       2,       3,       1,  3.75865976E-10, -1.20239806E-03,  1.87932988E-15,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.00000,       2,       3,       2,  2.19557705E-12,  0.00000000E+00,  1.09778853E-17,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.02500,       2,       3,       2,  2.19202434E-12, -3.00015000E-05,  1.09601217E-17,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.05000,       2,       3,       2,  2.19557705E-12, -6.00060000E-05,  1.09778853E-17,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.07500,       2,       3,       2,  2.19735341E-12, -9.00135000E-05,  1.09867671E-17,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.10000,       2,       3,       2,  2.20268248E-12, -1.20024000E-04,  1.10134124E-17,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.12500,       2,       3,       2,  2.17603713E-12, -1.50037500E-04,  1.08801856E-17,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.15000,       2,       3,       2,  2.20623519E-12, -1.80054000E-04,  1.10311760E-17,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.17500,       2,       3,       2,  2.19024798E-12, -2.10073500E-04,  1.09512399E-17,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.20000,       2,       3,       2,  2.19380070E-12, -2.40096000E-04,  1.09690035E-17,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.22500,       2,       3,       2,  2.17781349E-12, -2.70121500E-04,  1.08890674E-17,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.25000,       2,       3,       2,  2.18314256E-12, -3.00150000E-04,  1.09157128E-17,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.27500,       2,       3,       2,  3.75216258E-10, -3.30181500E-04,  1.87608129E-15,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.30000,       2,       3,       2,  3.75195603E-10, -3.60214060E-04,  1.87597801E-15,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.32500,       2,       3,       2,  3.75289434E-10, -3.90251560E-04,  1.87644717E-15,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.35000,       2,       3,       2,  3.75255044E-10, -4.20292060E-04,  1.87627522E-15,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.37500,       2,       3,       2,  3.75291699E-10, -4.50335560E-04,  1.87645849E-15,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.40000,       2,       3,       2,  3.75328590E-10, -4.80382060E-04,  1.87664295E-15,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.42500,       2,       3,       2,  3.75351199E-10, -5.10431560E-04,  1.87675600E-15,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.45000,       2,       3,       2,  3.75359487E-10, -5.40484060E-04,  1.87679743E-15,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.47500,       2,       3,       2,  3.75367817E-10, -5.70539559E-04,  1.87683908E-15,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.50000,       2,       3,       2,  3.75404706E-10, -6.00598059E-04,  1.87702353E-15,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.52500,       2,       3,       2,  3.75455876E-10, -6.30659559E-04,  1.87727938E-15,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.55000,       2,       3,       2,  3.75449932E-10, -6.60724059E-04,  1.87724966E-15,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.57500,       2,       3,       2,  3.75486810E-10, -6.90791559E-04,  1.87743405E-15,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.60000,       2,       3,       2,  3.75495200E-10, -7.20862059E-04,  1.87747600E-15,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.62500,       2,       3,       2,  3.75503605E-10, -7.50935559E-04,  1.87751803E-15,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.65000,       2,       3,       2,  3.75554755E-10, -7.81012059E-04,  1.87777378E-15,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.67500,       2,       3,       2,  3.75563158E-10, -8.11091558E-04,  1.87781579E-15,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.70000,       2,       3,       2,  3.75599972E-10, -8.41174058E-04,  1.87799986E-15,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.72500,       2,       3,       2,  3.75594162E-10, -8.71259558E-04,  1.87797081E-15,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.75000,       2,       3,       2,  3.75659627E-10, -9.01348058E-04,  1.87829814E-15,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.77500,       2,       3,       2,  3.75682227E-10, -9.31439558E-04,  1.87841114E-15,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.80000,       2,       3,       2,  3.75704945E-10, -9.61534058E-04,  1.87852473E-15,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.82500,       2,       3,       2,  3.75756090E-10, -9.91631558E-04,  1.87878045E-15,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.85000,       2,       3,       2,  3.75721686E-10, -1.02173206E-03,  1.87860843E-15,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.87500,       2,       3,       2,  3.75758595E-10, -1.05183556E-03,  1.87879297E-15,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.90000,       2,       3,       2,  3.75724316E-10, -1.08194206E-03,  1.87862158E-15,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.92500,       2,       3,       2,  3.75775590E-10, -1.11205156E-03,  1.87887795E-15,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.95000,       2,       3,       2,  3.75812427E-10, -1.14216406E-03,  1.87906214E-15,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.97500,       2,       3,       2,  3.75863561E-10, -1.17227956E-03,  1.87931781E-15,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     1.00000,       2,       3,       2,  3.75857919E-10, -1.20239806E-03,  1.87928960E-15,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.00000,       2,       3,       3,  2.00010000E+01,  0.00000000E+00,  1.00005000E-04,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.02500,       2,       3,       3,  4.00040000E+01,  1.00005000E-04,  2.00020000E-04,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.05000,       2,       3,       3,  6.00090000E+01,  2.00020000E-04,  3.00045000E-04,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.07500,       2,       3,       3,  8.00160000E+01,  3.00045000E-04,  4.00080000E-04,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.10000,       2,       3,       3,  1.00025000E+02,  4.00080000E-04,  5.00125000E-04,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.12500,       2,       3,       3,  1.20036000E+02,  5.00125000E-04,  6.00180000E-04,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.15000,       2,       3,       3,  1.40049000E+02,  6.00180000E-04,  7.00245000E-04,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.17500,       2,       3,       3,  1.60064000E+02,  7.00245000E-04,  8.00320000E-04,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.20000,       2,       3,       3,  1.80081000E+02,  8.00320000E-04,  9.00405000E-04,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.22500,       2,       3,       3,  2.00100000E+02,  9.00405000E-04,  1.00050000E-03,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.25000,       2,       3,       3,  2.20121000E+02,  1.00050000E-03,  1.10060500E-03,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.27500,       2,       3,       3,  2.20121010E+02,  1.10060500E-03,  1.10060505E-03,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.30000,       2,       3,       3,  2.20121020E+02,  1.20072000E-03,  1.10060510E-03,  1.00114900E-04,  1.00114900E-04,  2.20373934E-02,  2.20373934E-02,  1.98336535E+04,  1.98336535E+04,  5.37570227E-03,  5.37570227E-03,
     0.32500,       2,       3,       3,  2.20121030E+02,  1.30084500E-03,  1.10060515E-03,  2.00239849E-04,  1.00124949E-04,  2.20396064E-02,  4.40769998E-02,  1.98356452E+04,  3.96692988E+04,  5.37624210E-03,  1.07519444E-02,
     0.35000,       2,       3,       3,  2.20121040E+02,  1.40098000E-03,  1.10060520E-03,  3.00374800E-04,  1.00134951E-04,  2.20418091E-02,  6.61188089E-02,  1.98376276E+04,  5.95069264E+04,  5.37677941E-03,  1.61287238E-02,
     0.37500,       2,       3,       3,  2.20121050E+02,  1.50112500E-03,  1.10060525E-03,  4.00519749E-04,  1.00144949E-04,  2.20440108E-02,  8.81628197E-02,  1.98396092E+04,  7.93465356E+04,  5.37731650E-03,  2.15060403E-02,
     0.40000,       2,       3,       3,  2.20121060E+02,  1.60128000E-03,  1.10060530E-03,  5.00674699E-04,  1.00154950E-04,  2.20462133E-02,  1.10209033E-01,  1.98415914E+04,  9.91881270E+04,  5.37785375E-03,  2.68838940E-02,
     0.42500,       2,       3,       3,  2.20121070E+02,  1.70144500E-03,  1.10060535E-03,  6.00839649E-04,  1.00164950E-04,  2.20484155E-02,  1.32257448E-01,  1.98435734E+04,  1.19031700E+05,  5.37839095E-03,  3.22622850E-02,
     0.45000,       2,       3,       3,  2.20121080E+02,  1.80162000E-03,  1.10060540E-03,  7.01014599E-04,  1.00174950E-04,  2.20506177E-02,  1.54308066E-01,  1.98455554E+04,  1.38877256E+05,  5.37892814E-03,  3.76412131E-02,
     0.47500,       2,       3,       3,  2.20121090E+02,  1.90180500E-03,  1.10060545E-03,  8.01199549E-04,  1.00184950E-04,  2.20528199E-02,  1.76360886E-01,  1.98475374E+04,  1.58724793E+05,  5.37946534E-03,  4.30206785E-02,
     0.50000,       2,       3,       3,  2.20121100E+02,  2.00200000E-03,  1.10060550E-03,  9.01394499E-04,  1.00194950E-04,  2.20550221E-02,  1.98415908E-01,  1.98495194E+04,  1.78574313E+05,  5.38000254E-03,  4.84006810E-02,
     0.52500,       2,       3,       3,  2.20121110E+02,  2.10220500E-03,  1.10060555E-03,  1.00159945E-03,  1.00204951E-04,  2.20572245E-02,  2.20473133E-01,  1.98515016E+04,  1.98425814E+05,  5.38053979E-03,  5.37812208E-02,
     0.55000,       2,       3,       3,  2.20121120E+02,  2.20242000E-03,  1.10060560E-03,  1.10181440E-03,  1.00214950E-04,  2.20594265E-02,  2.42532559E-01,  1.98534834E+04,  2.18279297E+05,  5.38107694E-03,  5.91622977E-02,
     0.57500,       2,       3,       3,  2.20121130E+02,  2.30264500E-03,  1.10060565E-03,  1.20203935E-03,  1.00224950E-04,  2.20616287E-02,  2.64594188E-01,  1.98554653E+04,  2.38134763E+05,  5.38161413E-03,  6.45439119E-02,
     0.60000,       2,       3,       3,  2.20121140E+02,  2.40288000E-03,  1.10060570E-03,  1.30227430E-03,  1.00234950E-04,  2.20638310E-02,  2.86658019E-01,  1.98574473E+04,  2.57992210E+05,  5.38215133E-03,  6.99260632E-02,
     0.62500,       2,       3,       3,  2.20121150E+02,  2.50312500E-03,  1.10060575E-03,  1.40251925E-03,  1.00244950E-04,  2.20660332E-02,  3.08724052E-01,  1.98594293E+04,  2.77851639E+05,  5.38268853E-03,  7.53087517E-02,
     0.65000,       2,       3,       3,  2.20121160E+02,  2.60338000E-03,  1.10060580E-03,  1.50277420E-03,  1.00254950E-04,  2.20682354E-02,  3.30792287E-01,  1.98614113E+04,  2.97713051E+05,  5.38322573E-03,  8.06919775E-02,
     0.67500,       2,       3,       3,  2.20121170E+02,  2.70364500E-03,  1.10060585E-03,  1.60303915E-03,  1.00264950E-04,  2.20704376E-02,  3.52862725E-01,  1.98633933E+04,  3.17576444E+05,  5.38376293E-03,  8.60757404E-02,
     0.70000,       2,       3,       3,  2.20121180E+02,  2.80392000E-03,  1.10060590E-03,  1.70331410E-03,  1.00274950E-04,  2.20726398E-02,  3.74935365E-01,  1.98653753E+04,  3.37441819E+05,  5.38430012E-03,  9.14600405E-02,
     0.72500,       2,       3,       3,  2.20121190E+02,  2.90420500E-03,  1.10060595E-03,  1.80359905E-03,  1.00284950E-04,  2.20748420E-02,  3.97010207E-01,  1.98673573E+04,  3.57309177E+05,  5.38483732E-03,  9.68448778E-02,
     0.75000,       2,       3,       3,  2.20121200E+02,  3.00450000E-03,  1.10060600E-03,  1.90389400E-03,  1.00294950E-04,  2.20770442E-02,  4.19087251E-01,  1.98693393E+04,  3.77178516E+05,  5.38537452E-03,  1.02230252E-01,
     0.77500,       2,       3,       3,  2.20121210E+02,  3.10480500E-03,  1.10060605E-03,  2.00419895E-03,  1.00304950E-04,  2.20792465E-02,  4.41166498E-01,  1.98713213E+04,  3.97049837E+05,  5.38591172E-03,  1.07616164E-01,
     0.80000,       2,       3,       3,  2.20121220E+02,  3.20512000E-03,  1.10060610E-03,  2.10451390E-03,  1.00314950E-04,  2.20814487E-02,  4.63247946E-01,  1.98733033E+04,  4.16923141E+05,  5.38644892E-03,  1.13002613E-01,
